,0
0,-0.02195239
1,-0.25650787
2,0.076239236
3,0.0010919087
4,-0.12131725
5,0.13709155
6,-0.16945097
7,0.05521369
8,-0.1101726
9,-0.05253338
10,-0.44452935
11,-0.060562637
12,0.3228417
13,-0.1862166
14,-0.0463448
15,-0.609444
16,0.086044274
17,0.07323679
18,0.1262745
19,-0.360483
20,-0.14166096
21,0.31645656
22,-0.21760982
23,-0.14941315
24,-0.20199753
25,-0.23360358
26,-0.002539657
27,-0.23958705
28,-0.14362366
29,-0.12956369
30,-0.21853456
31,0.18056008
32,-0.0011581816
33,-0.12296187
34,-0.05458495
35,-0.3687182
36,-0.07143316
37,-0.074071944
38,0.23306055
39,0.10602325
40,1.1872923
41,0.032621432
42,0.002249979
43,0.15143123
44,-0.14069663
45,0.056249764
46,-0.1670256
47,-0.12894854
48,-0.13027853
49,0.308268
50,-0.020131271
51,-0.08791164
52,0.024173561
53,0.044587098
54,-0.09346072
55,0.12314691
56,0.044444613
57,-0.21243039
58,-0.21355093
59,-0.06558095
60,-0.04890848
61,-0.32892656
62,-0.08155884
63,-0.057554238
64,-0.13212426
65,-0.09050929
66,-0.18573233
67,-0.02150838
68,-0.14255646
69,-0.22990099
70,-0.12198152
71,-0.0049282764
72,0.064586535
73,0.07752265
74,0.008563871
75,-0.15155208
76,0.072503075
77,0.2228719
78,-0.15102547
79,0.014531311
80,-0.021726498
81,-0.31675953
82,-0.2669207
83,0.06267537
84,-0.120992444
85,0.06537229
86,0.0428751
87,0.06501869
88,0.022549037
89,-0.020525768
90,-0.16859722
91,0.3307342
92,-0.039295003
93,-0.011566065
94,-0.12348335
95,0.1425507
96,-0.100299865
97,-0.13287836
98,-0.017238088
99,0.078090906
100,-0.08023787
101,-0.17923021
102,0.041998737
103,-0.13167065
104,-0.2652741
105,-0.023214485
106,-0.17374623
107,0.03183929
108,0.06928511
109,0.04268252
110,-0.056397557
111,0.104926154
112,-0.11602149
113,-0.18529144
114,0.2818165
115,0.1765881
116,0.14133303
117,0.013082656
118,0.15706412
119,0.51406443
120,0.4726719
121,0.09944883
122,-0.16119741
123,0.017405558
124,-0.040729873
125,0.4501344
126,-0.048933648
127,0.19397447
128,-0.03607452
129,-0.235484
130,0.040356103
131,0.044584252
132,0.39734888
133,-0.5951694
134,0.010604821
135,0.023251783
136,-0.06410797
137,-0.25217256
138,0.1930542
139,-0.053786483
140,-0.44346854
141,-0.12326748
142,0.0048244204
143,-0.06136386
144,-0.24666514
145,0.08496159
146,-0.10802158
147,0.0064692944
148,-0.19045159
149,0.09105872
150,-0.21924326
151,-0.03695057
152,-0.0372054
153,-0.2249218
154,0.11645633
155,0.022206344
156,0.36282238
157,-0.11419438
158,-0.06622219
159,0.013138719
160,0.05856151
161,-0.07468075
162,0.09233574
163,-0.29059082
164,0.11043282
165,0.031404432
166,-0.052790053
167,-0.035961974
168,0.605031
169,-0.004441377
170,0.17456561
171,0.13223523
172,-0.13048199
173,1.0333862
174,-0.052667543
175,-0.07570559
176,-0.32276112
177,-0.03650079
178,0.035792377
179,-0.047789633
180,0.034038767
181,0.289895
182,0.109804615
183,-0.10354353
184,-0.26241064
185,-0.09926508
186,-0.53935504
187,-0.20004639
188,0.16566674
189,-0.09203069
190,-0.04457438
191,-0.170905
192,0.040813845
193,0.21302326
194,-0.11926481
195,-0.2864272
196,-0.057207935
197,0.30942523
198,-0.0045399163
199,-0.58125085
200,-0.082855076
201,0.06458244
202,-0.11837274
203,0.30536819
204,-0.13179845
205,-0.4382496
206,-0.07896456
207,0.17569458
208,-0.0930827
209,0.037049998
210,-0.053327404
211,0.12664384
212,0.7628688
213,-0.06681146
214,0.061466824
215,0.018543828
216,0.4348928
217,0.020678846
218,0.113658614
219,0.20541929
220,0.20803618
221,0.2357854
222,0.9197835
223,-0.16284445
224,0.19721816
225,0.23049095
226,0.07876831
227,-0.07698484
228,0.17453848
229,-0.2355961
230,0.0037706941
231,0.12052165
232,-0.21389514
233,0.053107448
234,0.0065016914
235,-0.023788948
236,-0.4114148
237,-0.18941551
238,-0.0067161513
239,0.4496838
240,0.014942173
241,-0.047536988
242,-0.47926354
243,-0.38931677
244,-0.12660848
245,0.751619
246,0.0891375
247,-0.13979924
248,-0.25015378
249,0.037104793
250,-0.1890143
251,0.26081267
252,0.0256004
253,-0.11967462
254,-0.07305818
255,0.037478037
256,0.15461963
257,-0.04730854
258,0.025762126
259,-0.072122686
260,-0.13888124
261,0.09486821
262,-0.061363153
263,0.0922747
264,-0.060459092
265,0.023594005
266,0.048798352
267,-0.16737673
268,-0.091934316
269,-0.14426725
270,-0.14338842
271,-0.061770692
272,0.23484185
273,0.08372121
274,-0.10930449
275,-0.014451848
276,0.013166942
277,-0.09356612
278,-0.068773225
279,0.032565046
280,-0.041028634
281,0.10348722
282,-0.10519188
283,0.044025563
284,-0.26985273
285,-0.004590857
286,0.3584071
287,0.16479188
288,0.14937285
289,0.025409969
290,-0.3047929
291,0.20858249
292,0.46103972
293,-0.28320998
294,-0.12826967
295,0.1931809
296,0.1799373
297,-0.25577304
298,0.1217108
299,0.05158473
300,-0.10687068
301,0.14769232
302,-0.2670018
303,-0.10011023
304,-0.2936794
305,-0.1800366
306,0.26103574
307,0.16671398
308,-0.09901833
309,0.091151804
310,0.17252076
311,-0.035109054
312,0.0011424143
313,0.018958267
314,0.0107221715
315,0.06376081
316,-0.81718737
317,-0.16943736
318,0.02467195
319,0.069606766
320,-0.03293843
321,0.09115862
322,-0.34458125
323,-0.38557225
